Order ID,Order Date,Year-Month,CustomerName,Segment,Category,Sub-Category,Product,Quantity,Price,Amount,Discount,Profit,PaymentMode,Ship Mode,City,State,Postal Code,Region,Country
B-35239,2022-02-06,2022-02,Thomas Thomas,Corporate,Office Supplies,Envelopes,Envelope,4,7.64,24.448,0.2,8.8624,EMI,Standard Class,Lakewood,Ohio,44107.0,East,United States
B-35240,2023-06-21,2023-06,Jessica Garcia,Home Office,Office Supplies,Labels,Label,2,3.08,6.16,0.0,2.9568,Debit Card,Standard Class,Lake Forest,California,92630.0,West,United States
B-35241,2021-03-27,2021-03,Thomas Brown,Home Office,Furniture,Chairs,Chair,4,285.98,915.136,0.2,102.9528,Debit Card,Standard Class,Lake Forest,California,92630.0,West,United States
B-35242,2022-02-04,2022-02,Sarah Lee,Home Office,Office Supplies,Paper,Paper Pack,2,4.28,8.56,0.0,3.852,Credit Card,Standard Class,Lake Forest,California,92630.0,West,United States
B-35243,2024-08-20,2024-08,Thomas Jackson,Home Office,Office Supplies,Paper,Paper Pack,2,48.91,97.82,0.0,45.9754,UPI,Standard Class,Lake Forest,California,92630.0,West,United States
B-35244,2023-10-09,2023-10,Barbara Anderson,Corporate,Office Supplies,Paper,Paper Pack,6,6.48,31.104,0.2,11.2752,COD,Standard Class,Portland,Oregon,97206.0,West,United States
B-35245,2022-08-13,2022-08,Patricia White,Corporate,Office Supplies,Appliances,Appliance,1,13.97,11.176,0.2,0.8382,Credit Card,Standard Class,Portland,Oregon,97206.0,West,United States
B-35246,2021-02-23,2021-02,James Davis,Consumer,Office Supplies,Labels,Label,2,3.15,5.04,0.2,1.764,COD,Standard Class,Charlotte,North Carolina,28205.0,South,United States
B-35247,2023-06-04,2023-06,Michael Garcia,Home Office,Furniture,Furnishings,Furnishing,4,151.36,242.176,0.6,-302.72,COD,Second Class,Aurora,Illinois,60505.0,Central,United States
B-35248,2022-11-23,2022-11,Karen Martinez,Corporate,Furniture,Tables,Table,2,280.98,337.176,0.4,-118.0116,UPI,Standard Class,Philadelphia,Pennsylvania,19140.0,East,United States
B-35249,2024-08-31,2024-08,Charles Smith,Consumer,Office Supplies,Art,Art Supply,6,2.78,13.344,0.2,1.0008,UPI,Second Class,Thornton,Colorado,80229.0,West,United States
B-35250,2021-04-03,2021-04,Sarah Smith,Consumer,Technology,Accessories,Accessory,6,15.99,76.752,0.2,10.5534,COD,Second Class,Thornton,Colorado,80229.0,West,United States
B-35251,2022-05-03,2022-05,James Taylor,Consumer,Technology,Accessories,Accessory,8,15.99,102.336,0.2,14.0712,Credit Card,Second Class,Thornton,Colorado,80229.0,West,United States
B-35252,2022-05-09,2022-05,John Walker,Consumer,Office Supplies,Paper,Paper Pack,2,6.45,10.32,0.2,3.741,COD,Second Class,Thornton,Colorado,80229.0,West,United States
B-35253,2023-05-24,2023-05,Mary Garcia,Consumer,Office Supplies,Supplies,Office Supply,7,8.45,47.32,0.2,5.915,Debit Card,Second Class,Thornton,Colorado,80229.0,West,United States
B-35254,2024-06-06,2024-06,Charles Martin,Consumer,Furniture,Furnishings,Furnishing,3,9.74,23.376,0.2,7.0128,Credit Card,Second Class,Thornton,Colorado,80229.0,West,United States
B-35255,2024-12-27,2024-12,Barbara Taylor,Consumer,Furniture,Furnishings,Furnishing,5,4.18,16.72,0.2,3.344,EMI,Second Class,Thornton,Colorado,80229.0,West,United States
B-35256,2021-01-15,2021-01,Lisa Williams,Consumer,Furniture,Furnishings,Furnishing,1,20.24,16.192,0.2,4.6552,EMI,Second Class,Thornton,Colorado,80229.0,West,United States
B-35257,2021-05-27,2021-05,Robert Smith,Consumer,Office Supplies,Paper,Paper Pack,5,6.48,32.4,0.0,15.552,Debit Card,Standard Class,Davis,California,95616.0,West,United States
B-35258,2024-09-30,2024-09,Robert Lee,Consumer,Office Supplies,Art,Art Supply,9,2.21,19.89,0.0,5.3703,Debit Card,Standard Class,Fayetteville,Arkansas,72701.0,South,United States
B-35259,2024-08-01,2024-08,Jennifer Hall,Consumer,Technology,Accessories,Accessory,2,199.99,399.98,0.0,171.9914,COD,Standard Class,Fayetteville,Arkansas,72701.0,South,United States
B-35260,2021-01-08,2021-01,Mark Lewis,Consumer,Furniture,Furnishings,Furnishing,5,68.77,343.85,0.0,137.54,Debit Card,Standard Class,Fayetteville,Arkansas,72701.0,South,United States
B-35261,2022-01-21,2022-01,James Williams,Consumer,Office Supplies,Paper,Paper Pack,3,35.44,106.32,0.0,49.9704,Credit Card,Standard Class,Fayetteville,Arkansas,72701.0,South,United States
B-35262,2022-09-25,2022-09,Betty Martin,Home Office,Office Supplies,Binders,Binder,3,5.8,13.92,0.2,4.35,Credit Card,Standard Class,New York City,New York,10011.0,East,United States
B-35263,2024-05-04,2024-05,Susan Anderson,Home Office,Office Supplies,Binders,Binder,5,16.48,82.4,0.0,40.376,EMI,Standard Class,Wheeling,West Virginia,26003.0,East,United States
B-35264,2024-10-15,2024-10,Susan Wilson,Home Office,Office Supplies,Binders,Binder,2,3.12,6.24,0.0,3.0576,Debit Card,Standard Class,Wheeling,West Virginia,26003.0,East,United States
B-35265,2021-02-10,2021-02,John Jackson,Home Office,Office Supplies,Paper,Paper Pack,8,55.98,447.84,0.0,219.4416,Credit Card,Standard Class,Wheeling,West Virginia,26003.0,East,United States
B-35266,2022-12-16,2022-12,William Thompson,Consumer,Office Supplies,Appliances,Appliance,7,48.58,272.048,0.2,30.6054,UPI,Standard Class,Memphis,Tennessee,38109.0,South,United States
B-35267,2021-08-05,2021-08,Sarah Clark,Consumer,Office Supplies,Binders,Binder,6,896.99,1614.582,0.7,-1237.8462,Credit Card,Standard Class,Memphis,Tennessee,38109.0,South,United States
B-35268,2023-10-07,2023-10,Robert Lee,Consumer,Office Supplies,Fasteners,Fastener,5,6.08,24.32,0.2,9.12,Debit Card,Standard Class,Memphis,Tennessee,38109.0,South,United States
B-35269,2021-12-04,2021-12,Mark Williams,Consumer,Technology,Accessories,Accessory,2,0.99,1.584,0.2,0.4752,Debit Card,Standard Class,Memphis,Tennessee,38109.0,South,United States
B-35270,2024-03-31,2024-03,Mary Wilson,Consumer,Furniture,Furnishings,Furnishing,1,39.98,31.984,0.2,0.0,EMI,Standard Class,Memphis,Tennessee,38109.0,South,United States
B-35271,2024-11-11,2024-11,Richard White,Consumer,Office Supplies,Envelopes,Envelope,5,3.69,14.76,0.2,4.797,EMI,Standard Class,Memphis,Tennessee,38109.0,South,United States
B-35272,2025-03-02,2025-03,Robert Harris,Consumer,Furniture,Chairs,Chair,2,264.78,423.648,0.2,47.6604,EMI,Standard Class,Memphis,Tennessee,38109.0,South,United States
B-35273,2022-07-15,2022-07,David Lewis,Consumer,Office Supplies,Paper,Paper Pack,2,47.9,76.64,0.2,26.824,Credit Card,Standard Class,Houston,Texas,77036.0,Central,United States
B-35274,2023-04-02,2023-04,Betty Smith,Home Office,Office Supplies,Envelopes,Envelope,1,5.58,4.464,0.2,1.674,Debit Card,Standard Class,Dallas,Texas,75217.0,Central,United States
B-35275,2024-10-26,2024-10,Patricia Thomas,Home Office,Office Supplies,Binders,Binder,10,1.98,3.96,0.8,-6.93,COD,Standard Class,Dallas,Texas,75217.0,Central,United States
B-35276,2024-03-30,2024-03,Jennifer Jackson,Corporate,Office Supplies,Appliances,Appliance,2,357.82,715.64,0.0,178.91,UPI,First Class,San Francisco,California,94122.0,West,United States
B-35277,2023-08-14,2023-08,Lisa Lee,Consumer,Furniture,Tables,Table,3,111.96,268.704,0.2,6.7176,Credit Card,Standard Class,Morgan Hill,California,95037.0,West,United States
B-35278,2024-03-18,2024-03,Thomas Harris,Consumer,Office Supplies,Art,Art Supply,8,2.74,21.92,0.0,5.9184,EMI,Standard Class,Morgan Hill,California,95037.0,West,United States
B-35279,2021-02-24,2021-02,William Wilson,Consumer,Office Supplies,Storage,Storage Box,3,16.24,48.72,0.0,7.308,EMI,Standard Class,Morgan Hill,California,95037.0,West,United States
B-35280,2022-11-16,2022-11,Jennifer Johnson,Consumer,Furniture,Bookcases,Bookcase,2,120.98,205.666,0.15,-12.098,Credit Card,Standard Class,Morgan Hill,California,95037.0,West,United States
B-35281,2020-07-12,2020-07,Linda Hall,Consumer,Furniture,Furnishings,Furnishing,2,37.93,30.344,0.6,-31.8612,Debit Card,Second Class,Saint Charles,Illinois,60174.0,Central,United States
B-35282,2024-04-20,2024-04,Richard Johnson,Consumer,Office Supplies,Storage,Storage Box,2,16.06,25.696,0.2,1.9272,Debit Card,First Class,Cleveland,Ohio,44105.0,East,United States
B-35283,2024-01-17,2024-01,Sarah Martinez,Home Office,Technology,Machines,Machine,5,680.9,3404.5,0.0,1668.205,UPI,Standard Class,New York City,New York,10024.0,East,United States
B-35284,2021-09-26,2021-09,David Anderson,Home Office,Technology,Accessories,Accessory,3,33.78,101.34,0.0,8.1072,Credit Card,Standard Class,New York City,New York,10024.0,East,United States
B-35285,2022-11-04,2022-11,Betty Martinez,Home Office,Furniture,Chairs,Chair,4,122.99,344.372,0.3,-93.4724,Credit Card,Standard Class,Philadelphia,Pennsylvania,19140.0,East,United States
B-35286,2021-03-19,2021-03,Michael Miller,Home Office,Office Supplies,Art,Art Supply,1,37.98,30.384,0.2,3.798,COD,Second Class,Garland,Texas,75043.0,Central,United States
B-35287,2021-04-20,2021-04,James Robinson,Home Office,Office Supplies,Binders,Binder,2,14.28,22.848,0.2,7.4256,UPI,Second Class,San Diego,California,92024.0,West,United States
B-35288,2024-08-07,2024-08,Susan Thompson,Home Office,Office Supplies,Storage,Storage Box,2,19.31,38.62,0.0,10.8136,Credit Card,Standard Class,Waterbury,Connecticut,6708.0,East,United States
B-35289,2023-12-28,2023-12,Sarah Jones,Home Office,Technology,Accessories,Accessory,2,29.99,59.98,0.0,10.7964,UPI,Standard Class,Waterbury,Connecticut,6708.0,East,United States
B-35290,2024-01-13,2024-01,Linda Walker,Consumer,Office Supplies,Binders,Binder,3,58.1,174.3,0.0,81.921,UPI,Standard Class,Columbia,Maryland,21044.0,East,United States
B-35291,2021-07-28,2021-07,Karen Miller,Home Office,Technology,Phones,Smartphone,5,95.99,383.96,0.2,38.396,Debit Card,Standard Class,Hollywood,Florida,33021.0,South,United States
B-35292,2021-08-22,2021-08,Richard Martinez,Home Office,Office Supplies,Binders,Binder,3,17.3,15.57,0.7,-11.418,UPI,Standard Class,Hollywood,Florida,33021.0,South,United States
B-35293,2023-10-19,2023-10,Mark Lewis,Consumer,Office Supplies,Binders,Binder,4,5.58,22.32,0.0,10.7136,Debit Card,First Class,Springfield,Virginia,22153.0,South,United States
B-35294,2021-08-18,2021-08,James White,Consumer,Office Supplies,Labels,Label,7,14.8,103.6,0.0,51.8,UPI,First Class,Springfield,Virginia,22153.0,South,United States
B-35295,2025-02-16,2025-02,Mary Williams,Corporate,Technology,Accessories,Accessory,3,0.99,2.97,0.0,1.3365,Debit Card,Second Class,New York City,New York,10035.0,East,United States
B-35296,2025-02-21,2025-02,William Taylor,Corporate,Technology,Phones,Smartphone,1,569.99,569.99,0.0,170.997,Debit Card,Second Class,New York City,New York,10035.0,East,United States
B-35297,2022-08-20,2022-08,Joseph Clark,Corporate,Furniture,Furnishings,Furnishing,3,16.99,50.97,0.0,9.1746,Debit Card,Second Class,New York City,New York,10035.0,East,United States
B-35298,2022-07-22,2022-07,Robert Davis,Home Office,Furniture,Tables,Table,6,70.98,298.116,0.3,-4.2588,COD,First Class,Dallas,Texas,75217.0,Central,United States
B-35299,2022-06-14,2022-06,Robert Jackson,Corporate,Office Supplies,Art,Art Supply,3,19.84,59.52,0.0,17.856,UPI,Second Class,New York City,New York,10024.0,East,United States
B-35300,2020-10-23,2020-10,Sarah Williams,Corporate,Furniture,Chairs,Chair,3,95.95,230.28,0.2,23.028,EMI,Standard Class,Portland,Oregon,97206.0,West,United States
B-35301,2020-06-24,2020-06,William Hall,Corporate,Office Supplies,Paper,Paper Pack,5,26.38,105.52,0.2,34.294,COD,Standard Class,Portland,Oregon,97206.0,West,United States
B-35302,2022-03-15,2022-03,Lisa Martinez,Corporate,Office Supplies,Envelopes,Envelope,2,11.68,23.36,0.0,11.68,Debit Card,Standard Class,Brentwood,California,94513.0,West,United States
B-35303,2020-10-13,2020-10,David Thompson,Corporate,Technology,Phones,Smartphone,3,29.99,71.976,0.2,8.997,UPI,Standard Class,Brentwood,California,94513.0,West,United States
B-35304,2021-11-22,2021-11,Mark Brown,Corporate,Office Supplies,Paper,Paper Pack,2,4.28,8.56,0.0,3.852,COD,Standard Class,Brentwood,California,94513.0,West,United States
B-35305,2023-08-01,2023-08,Nancy Lewis,Corporate,Office Supplies,Binders,Binder,3,5.8,13.92,0.2,4.872,UPI,Standard Class,Brentwood,California,94513.0,West,United States
B-35306,2024-04-22,2024-04,Joseph Smith,Corporate,Office Supplies,Appliances,Appliance,9,279.81,2518.29,0.0,654.7554,COD,Standard Class,Brentwood,California,94513.0,West,United States
B-35307,2024-05-22,2024-05,Patricia Thomas,Corporate,Office Supplies,Storage,Storage Box,3,180.19,540.57,0.0,140.5482,UPI,Standard Class,Brentwood,California,94513.0,West,United States
B-35308,2022-05-22,2022-05,Mary Hall,Corporate,Office Supplies,Binders,Binder,8,34.54,221.056,0.2,77.3696,EMI,Standard Class,Brentwood,California,94513.0,West,United States
B-35309,2020-09-16,2020-09,Patricia Robinson,Corporate,Furniture,Chairs,Chair,2,50.89,81.424,0.2,-9.1602,Credit Card,First Class,San Diego,California,92037.0,West,United States
B-35310,2023-04-15,2023-04,Jessica Martin,Corporate,Office Supplies,Storage,Storage Box,10,13.48,134.8,0.0,35.048,COD,First Class,San Diego,California,92037.0,West,United States
B-35311,2020-06-28,2020-06,Nancy Martin,Consumer,Office Supplies,Binders,Binder,9,21.99,39.582,0.8,-59.373,Debit Card,Standard Class,Dallas,Texas,75081.0,Central,United States
B-35312,2022-05-06,2022-05,Lisa Jones,Consumer,Office Supplies,Supplies,Office Supply,7,7.98,44.688,0.2,5.0274,COD,Standard Class,Dallas,Texas,75081.0,Central,United States
B-35313,2025-02-05,2025-02,James Clark,Consumer,Office Supplies,Art,Art Supply,2,19.84,31.744,0.2,2.3808,COD,Standard Class,Dallas,Texas,75081.0,Central,United States
B-35314,2023-02-06,2023-02,Robert Thomas,Consumer,Office Supplies,Binders,Binder,5,40.98,40.98,0.8,-65.568,UPI,Standard Class,Dallas,Texas,75081.0,Central,United States
B-35315,2022-06-10,2022-06,John Robinson,Consumer,Office Supplies,Binders,Binder,3,5.28,3.168,0.8,-5.0688,Credit Card,Standard Class,Dallas,Texas,75081.0,Central,United States
B-35316,2021-03-02,2021-03,Robert Johnson,Consumer,Office Supplies,Fasteners,Fastener,5,4.71,18.84,0.2,-3.5325,COD,Standard Class,El Paso,Texas,79907.0,Central,United States
B-35317,2023-01-14,2023-01,Patricia Martinez,Consumer,Furniture,Chairs,Chair,6,86.25,362.25,0.3,0.0,Credit Card,Standard Class,El Paso,Texas,79907.0,Central,United States
B-35318,2024-10-13,2024-10,Robert Martinez,Consumer,Furniture,Furnishings,Furnishing,6,26.48,63.552,0.6,-34.9536,UPI,Standard Class,El Paso,Texas,79907.0,Central,United States
B-35319,2023-04-20,2023-04,Betty Hall,Consumer,Office Supplies,Storage,Storage Box,3,53.98,129.552,0.2,-22.6716,Debit Card,Standard Class,El Paso,Texas,79907.0,Central,United States
B-35320,2022-05-21,2022-05,Susan Jones,Consumer,Office Supplies,Binders,Binder,2,3.74,5.984,0.2,2.244,Debit Card,Standard Class,New York City,New York,10035.0,East,United States
B-35321,2024-06-20,2024-06,Linda Davis,Consumer,Technology,Phones,Smartphone,4,215.44,861.76,0.0,249.9104,Credit Card,Standard Class,New York City,New York,10035.0,East,United States
B-35322,2024-05-13,2024-05,Mark Jones,Corporate,Office Supplies,Storage,Storage Box,4,16.74,66.96,0.0,2.6784,Credit Card,Standard Class,Revere,Massachusetts,2151.0,East,United States
B-35323,2024-05-28,2024-05,Thomas Harris,Corporate,Office Supplies,Binders,Binder,2,3.12,6.24,0.0,3.0576,Credit Card,Standard Class,Revere,Massachusetts,2151.0,East,United States
B-35324,2023-02-19,2023-02,James Wilson,Corporate,Furniture,Chairs,Chair,4,135.99,435.168,0.2,-59.8356,Debit Card,Standard Class,Chico,California,95928.0,West,United States
B-35325,2024-02-14,2024-02,Thomas Lewis,Corporate,Office Supplies,Fasteners,Fastener,5,2.98,14.9,0.0,6.854,Credit Card,Standard Class,Chico,California,95928.0,West,United States
B-35326,2023-02-23,2023-02,Michael Martin,Corporate,Office Supplies,Appliances,Appliance,4,3.95,15.8,0.0,4.108,COD,Standard Class,Chico,California,95928.0,West,United States
B-35327,2022-11-11,2022-11,Thomas Taylor,Corporate,Furniture,Furnishings,Furnishing,5,14.58,72.9,0.0,26.973,EMI,Standard Class,Chico,California,95928.0,West,United States
B-35328,2023-09-04,2023-09,Charles Garcia,Corporate,Furniture,Tables,Table,3,85.98,206.352,0.2,5.1588,Debit Card,Standard Class,Chico,California,95928.0,West,United States
B-35329,2021-03-03,2021-03,Thomas Brown,Corporate,Technology,Phones,Smartphone,1,9.99,7.992,0.2,2.6973,UPI,Standard Class,Chico,California,95928.0,West,United States
B-35330,2021-09-29,2021-09,David Martinez,Corporate,Office Supplies,Storage,Storage Box,5,20.34,81.36,0.2,-19.323,EMI,Second Class,Miramar,Florida,33023.0,South,United States
B-35331,2021-08-17,2021-08,Daniel Thomas,Corporate,Office Supplies,Binders,Binder,8,8.43,20.232,0.7,-16.1856,Credit Card,Second Class,Miramar,Florida,33023.0,South,United States
B-35332,2023-08-11,2023-08,David Brown,Corporate,Office Supplies,Appliances,Appliance,4,121.58,389.056,0.2,48.632,EMI,Second Class,Miramar,Florida,33023.0,South,United States
B-35333,2021-08-25,2021-08,John White,Corporate,Office Supplies,Paper,Paper Pack,4,6.48,20.736,0.2,7.2576,Credit Card,Second Class,Miramar,Florida,33023.0,South,United States
B-35334,2020-04-29,2020-04,Michael Clark,Corporate,Office Supplies,Paper,Paper Pack,8,6.48,41.472,0.2,14.5152,Credit Card,Second Class,Miramar,Florida,33023.0,South,United States
B-35335,2024-06-13,2024-06,Daniel Harris,Corporate,Office Supplies,Paper,Paper Pack,4,8.34,33.36,0.0,16.68,COD,Standard Class,Los Angeles,California,90049.0,West,United States
B-35336,2021-08-07,2021-08,John Anderson,Corporate,Furniture,Bookcases,Bookcase,3,100.98,90.882,0.7,-190.8522,COD,First Class,Denver,Colorado,80219.0,West,United States
B-35337,2024-01-14,2024-01,Nancy Garcia,Corporate,Technology,Phones,Smartphone,1,19.99,15.992,0.2,-2.9985,Credit Card,First Class,Denver,Colorado,80219.0,West,United States
B-35338,2024-09-07,2024-09,James Harris,Corporate,Furniture,Chairs,Chair,1,150.98,120.784,0.2,13.5882,EMI,First Class,Denver,Colorado,80219.0,West,United States
B-35339,2024-06-23,2024-06,David Harris,Corporate,Technology,Phones,Smartphone,4,216.58,519.792,0.4,-112.6216,Credit Card,Standard Class,Philadelphia,Pennsylvania,19134.0,East,United States
B-35340,2023-11-13,2023-11,Barbara Walker,Corporate,Technology,Accessories,Accessory,3,12.99,31.176,0.2,-5.4558,COD,Standard Class,Philadelphia,Pennsylvania,19134.0,East,United States
B-35341,2024-01-05,2024-01,Patricia Anderson,Corporate,Office Supplies,Paper,Paper Pack,2,6.48,10.368,0.2,3.6288,Credit Card,Standard Class,Philadelphia,Pennsylvania,19134.0,East,United States
B-35342,2023-09-18,2023-09,Jennifer Anderson,Corporate,Office Supplies,Binders,Binder,2,4.54,2.724,0.7,-1.9068,COD,Standard Class,Philadelphia,Pennsylvania,19134.0,East,United States
B-35343,2022-03-29,2022-03,Karen Harris,Corporate,Furniture,Furnishings,Furnishing,3,105.98,254.352,0.2,0.0,COD,Standard Class,Philadelphia,Pennsylvania,19134.0,East,United States
B-35344,2020-09-08,2020-09,Linda Robinson,Corporate,Office Supplies,Binders,Binder,3,4.18,3.762,0.7,-2.7588,Debit Card,Standard Class,Philadelphia,Pennsylvania,19134.0,East,United States
B-35345,2023-02-20,2023-02,Jessica Garcia,Corporate,Office Supplies,Paper,Paper Pack,3,4.28,10.272,0.2,3.21,COD,Standard Class,Philadelphia,Pennsylvania,19134.0,East,United States
B-35346,2022-08-13,2022-08,Richard Jones,Consumer,Technology,Phones,Smartphone,3,219.99,659.97,0.0,197.991,Debit Card,Standard Class,Jackson,Mississippi,39212.0,South,United States
B-35347,2023-09-16,2023-09,Susan Clark,Consumer,Technology,Phones,Smartphone,3,37.91,113.73,0.0,32.9817,UPI,Standard Class,Jackson,Mississippi,39212.0,South,United States
B-35348,2024-03-09,2024-03,John Thompson,Home Office,Office Supplies,Binders,Binder,1,6.38,5.104,0.2,1.6588,EMI,Standard Class,Los Angeles,California,90045.0,West,United States
B-35349,2022-01-14,2022-01,Karen Davis,Consumer,Office Supplies,Paper,Paper Pack,2,10.28,16.448,0.2,5.5512,UPI,Standard Class,Houston,Texas,77095.0,Central,United States
B-35350,2022-07-24,2022-07,Mark Williams,Consumer,Office Supplies,Appliances,Appliance,4,20.48,81.92,0.0,22.1184,UPI,First Class,Clifton,New Jersey,7011.0,East,United States
B-35351,2024-09-15,2024-09,Jennifer Anderson,Consumer,Furniture,Furnishings,Furnishing,5,50.98,254.9,0.0,76.47,EMI,First Class,Clifton,New Jersey,7011.0,East,United States
B-35352,2020-09-15,2020-09,Daniel Robinson,Corporate,Office Supplies,Fasteners,Fastener,5,3.78,15.12,0.2,4.914,COD,Second Class,Chicago,Illinois,60623.0,Central,United States
B-35353,2021-07-05,2021-07,Sarah Hall,Corporate,Office Supplies,Art,Art Supply,3,3.28,7.872,0.2,0.8856,UPI,Second Class,Chicago,Illinois,60623.0,Central,United States
B-35354,2023-12-18,2023-12,Joseph Davis,Consumer,Office Supplies,Binders,Binder,5,2.08,8.32,0.2,2.808,Debit Card,First Class,Seattle,Washington,98115.0,West,United States
B-35355,2021-11-25,2021-11,Daniel White,Consumer,Technology,Phones,Smartphone,5,17.99,89.95,0.0,43.176,Credit Card,Second Class,Long Beach,New York,11561.0,East,United States
B-35356,2021-10-02,2021-10,Mark Harris,Home Office,Office Supplies,Labels,Label,4,6.3,25.2,0.0,11.592,COD,Standard Class,Sheboygan,Wisconsin,53081.0,Central,United States
B-35357,2020-06-26,2020-06,Sarah Garcia,Home Office,Office Supplies,Labels,Label,3,12.53,37.59,0.0,17.6673,COD,Standard Class,Sheboygan,Wisconsin,53081.0,Central,United States
B-35358,2024-12-26,2024-12,William Anderson,Home Office,Office Supplies,Storage,Storage Box,1,14.97,14.97,0.0,4.1916,UPI,Standard Class,Sheboygan,Wisconsin,53081.0,Central,United States
B-35359,2023-05-15,2023-05,Michael Lewis,Home Office,Technology,Accessories,Accessory,2,0.99,1.98,0.0,0.891,Debit Card,Standard Class,Sheboygan,Wisconsin,53081.0,Central,United States
B-35360,2023-04-02,2023-04,Barbara Miller,Consumer,Office Supplies,Binders,Binder,4,33.28,39.936,0.7,-26.624,UPI,First Class,Boca Raton,Florida,33433.0,South,United States
B-35361,2021-07-01,2021-07,Daniel Taylor,Consumer,Technology,Accessories,Accessory,2,11.54,18.464,0.2,2.308,EMI,First Class,Boca Raton,Florida,33433.0,South,United States
B-35362,2024-02-14,2024-02,Barbara Clark,Consumer,Office Supplies,Binders,Binder,3,5.44,4.896,0.7,-3.4272,Debit Card,Second Class,Aurora,Colorado,80013.0,West,United States
B-35363,2023-11-25,2023-11,Joseph Thompson,Consumer,Furniture,Bookcases,Bookcase,6,80.98,145.764,0.7,-247.7988,Credit Card,Second Class,Aurora,Colorado,80013.0,West,United States
B-35364,2021-07-16,2021-07,Sarah Garcia,Consumer,Office Supplies,Binders,Binder,6,5.34,9.612,0.7,-7.3692,UPI,Second Class,Aurora,Colorado,80013.0,West,United States
B-35365,2025-02-03,2025-02,Nancy Jackson,Home Office,Technology,Accessories,Accessory,5,39.95,199.75,0.0,87.89,Debit Card,First Class,San Diego,California,92037.0,West,United States
B-35366,2020-10-15,2020-10,Susan Martin,Home Office,Furniture,Tables,Table,12,174.29,1673.184,0.2,20.9148,UPI,First Class,San Diego,California,92037.0,West,United States
B-35367,2023-04-11,2023-04,Patricia Taylor,Corporate,Furniture,Furnishings,Furnishing,7,1.74,12.18,0.0,3.8976,UPI,First Class,Seattle,Washington,98105.0,West,United States
B-35368,2021-08-11,2021-08,Richard Walker,Corporate,Office Supplies,Appliances,Appliance,4,14.42,57.68,0.0,19.0344,COD,First Class,Seattle,Washington,98105.0,West,United States
B-35369,2023-04-11,2023-04,Barbara Davis,Consumer,Technology,Phones,Smartphone,4,65.99,263.96,0.0,76.5484,Debit Card,Standard Class,Dubuque,Iowa,52001.0,Central,United States
B-35370,2020-05-17,2020-05,Charles Lee,Consumer,Technology,Accessories,Accessory,6,49.99,299.94,0.0,128.9742,EMI,First Class,Los Angeles,California,90032.0,West,United States
B-35371,2020-11-25,2020-11,Daniel Johnson,Consumer,Office Supplies,Supplies,Office Supply,7,3.68,25.76,0.0,0.5152,Debit Card,First Class,Los Angeles,California,90032.0,West,United States
B-35372,2022-06-09,2022-06,Jennifer Clark,Consumer,Technology,Phones,Smartphone,2,135.95,271.9,0.0,78.851,EMI,First Class,Lowell,Massachusetts,1852.0,East,United States
B-35373,2023-06-21,2023-06,Thomas Johnson,Consumer,Furniture,Furnishings,Furnishing,3,15.28,45.84,0.0,15.5856,Credit Card,First Class,Lowell,Massachusetts,1852.0,East,United States
B-35374,2024-05-17,2024-05,Linda Wilson,Consumer,Furniture,Furnishings,Furnishing,2,4.91,9.82,0.0,3.2406,Credit Card,First Class,Lowell,Massachusetts,1852.0,East,United States
B-35375,2021-04-16,2021-04,Karen Lewis,Consumer,Office Supplies,Fasteners,Fastener,12,7.78,93.36,0.0,0.9336,Debit Card,Standard Class,Marysville,Washington,98270.0,West,United States
B-35376,2021-09-21,2021-09,James Lewis,Consumer,Office Supplies,Storage,Storage Box,4,135.31,541.24,0.0,5.4124,COD,Standard Class,Oklahoma City,Oklahoma,73120.0,Central,United States
B-35377,2022-11-07,2022-11,Barbara Jones,Consumer,Office Supplies,Paper,Paper Pack,3,35.44,106.32,0.0,49.9704,EMI,Standard Class,Oklahoma City,Oklahoma,73120.0,Central,United States
B-35378,2022-07-31,2022-07,Barbara Martin,Consumer,Furniture,Chairs,Chair,5,264.78,1323.9,0.0,383.931,Debit Card,Standard Class,Oklahoma City,Oklahoma,73120.0,Central,United States
B-35379,2023-07-04,2023-07,Thomas White,Corporate,Office Supplies,Paper,Paper Pack,6,26.38,126.624,0.2,41.1528,EMI,Second Class,Philadelphia,Pennsylvania,19134.0,East,United States
B-35380,2020-08-08,2020-08,Mary Lewis,Consumer,Technology,Phones,Smartphone,7,22.49,125.944,0.2,15.743,EMI,First Class,Aurora,Colorado,80013.0,West,United States
B-35381,2024-09-24,2024-09,James Hall,Consumer,Office Supplies,Binders,Binder,5,165.98,663.92,0.2,207.475,COD,Same Day,New York City,New York,10009.0,East,United States
B-35382,2020-12-23,2020-12,Mary Robinson,Consumer,Technology,Accessories,Accessory,8,15.0,120.0,0.0,13.2,UPI,Same Day,New York City,New York,10009.0,East,United States
B-35383,2023-11-03,2023-11,Barbara Smith,Consumer,Office Supplies,Fasteners,Fastener,1,3.29,3.29,0.0,1.4805,Debit Card,Same Day,New York City,New York,10009.0,East,United States
B-35384,2024-11-21,2024-11,Nancy Williams,Consumer,Furniture,Furnishings,Furnishing,3,6.28,18.84,0.0,6.0288,Debit Card,Same Day,New York City,New York,10009.0,East,United States
B-35385,2024-08-25,2024-08,Jessica Walker,Home Office,Furniture,Furnishings,Furnishing,6,12.64,60.672,0.2,12.8928,UPI,First Class,Lancaster,Ohio,43130.0,East,United States
